Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
14.416474862174569,21.999864655896307,21.098500856772176,17.21977260876201,12.926106892235069,4.230111630207598,28.770571579354343
19.377557811176565,14.699781965644407,9.318782036316387,35.19698183795965,6.383460909634799,34.42203237900699,6.707919809933854
13.517246434854574,23.738151468308782,0.7845937042770543,26.09022203764683,30.96694621270508,11.480259310381102,2.6366202916999892
24.12925013508986,22.92291314890155,4.735255677711905,16.187541867891195,13.793027628237237,14.698262002320291,5.195126059175039
13.86589151100944,6.7185766407453755,30.735471862935217,41.81726088127131,41.80576216146671,9.638735922849769,40.72724490639548
5.368083683373345,7.54111294922902,12.929750870887066,4.98519351963416,8.762451291931779,20.01296031896159,12.12730120222507
36.56891270875476,13.396267002300707,32.29022580738017,14.73843525788024,38.472368304200934,4.358920895958519,36.832893523183365
6.721168982535108,36.244772944556324,18.96228390435646,30.088432572544995,19.087224214241118,8.642111888609099,12.857535945600073
11.253079956812885,13.14152173489546,20.562676769987984,35.37252517488294,11.318186147990827,24.249670441326543,18.605492592513567
21.8824220595549,40.31966090195874,23.283995477255573,32.28495750450843,21.807237588179692,31.970037063259735,21.426720556451208
2.1172646517168685,6.347443788474514,15.377885699081151,32.2057740317409,31.892523835516243,26.413048737210715,32.17551279078837
30.66855211481019,30.647737078332625,18.980670837096046,27.737084299337557,38.07918837931962,21.20052009260897,2.294859561700658
20.02854575474901,-0.25240023056137295,26.163960355856524,24.786744587648617,30.227718243357828,26.142445864295265,5.518289020261074
37.73329003988154,22.362670747263145,13.152694556414792,26.73301861816005,4.0701432047491855,32.685381521740595,17.81249979592915
22.175932491709776,29.1839415722843,36.5039874006747,29.35455442282195,38.76592784536405,25.259832122753632,39.209187702275315
13.111421042416605,11.103027222576014,14.966640417908096,11.698925256741173,2.1603895772573325,26.598990499241115,20.689517401158547
-0.4929298745684769,17.81861791109536,1.0577029815484678,20.205785752788476,5.201779950866975,7.54128277694255,6.905638246879464
4.82699745588732,22.047450582103952,20.215802669465823,17.685474219222904,1.4406010298230782,15.207522879358988,28.182703810283982
11.864965472797595,30.861936780934204,19.40320312532334,20.951658231424013,5.0609582732947915,20.305452609578012,21.032583055537884
34.867366365171755,24.589700165316973,32.447042331873774,2.2079319223354803,2.991614150278508,34.604315137839656,6.302922644801361
38.7368967669749,12.7777251963329,1.0334579983651264,2.0752484768100348,17.78462178126105,2.736792991284465,19.874193195685397
